review_id,app,country,year,date,rating,likes,lang,lang_corrected,lang_method,sentiment,adoption_drivers,adoption_barriers,cultural_factors,inclusion_signal,n_barriers,iai_score
aa776a97-3f5d-4ae0-912b-da5c032476a7,opay,ng,2019,2019-12-14 14:20:46,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
993d9014-d0d0-4427-bbff-1cc7691e0aa5,opay,ng,2024,2024-02-21 21:20:33,5,0,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
e1857c03-0c8c-4bc9-86b3-c8db4ed51f94,opay,ng,2024,2024-05-10 09:38:47,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],moderate,0,1.0
2e28ca81-f91c-4be0-81d3-5483442275e4,opay,ng,2022,2022-07-01 13:30:44,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],weak,0,1.0
cf7b60bf-7965-491f-aca2-261dd9d7ad35,opay,ng,2022,2022-07-27 11:07:31,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],weak,0,1.0
476768d0-3be4-44ea-a24c-8d432f78f1bf,opay,ng,2019,2019-10-24 09:48:31,5,0,en,en,langid,positive,"[""ease_of_use""]",[],[],weak,0,1.0
d5ddd2c6-1760-43aa-a5fa-6050a4a12f95,opay,ng,2019,2019-12-04 11:05:40,5,0,en,en,langid,mixed,"[""reliability""]","[""limited features""]",[],weak,1,0.7
4fc2c7cf-e0db-466e-986f-891503235490,opay,ng,2022,2022-04-09 19:19:09,5,0,en,en,langid,positive,"[""ease_of_use""]",[],[],weak,0,1.0
18f44bfb-82dd-4cb8-a62c-1f61f957f146,opay,ng,2020,2020-09-01 09:22:34,4,0,en,en,langid,mixed,[],"[""app crashes""]",[],none,1,0.4
f96188f1-e193-4115-9e16-5a120d6b76da,opay,ng,2022,2022-06-06 10:17:01,3,0,en,en,langid,mixed,"[""ease_of_use""]","[""failed transactions""]",[],weak,1,0.7
bcb30291-58e5-4136-b000-99d4982e3961,opay,ng,2022,2022-03-02 00:05:57,4,0,en,en,langid,positive,"[""reliability"", ""ease_of_use""]",[],[],moderate,0,1.0
887cd830-bc5b-40a4-9c12-04ee93a67e58,opay,ng,2022,2022-06-20 17:54:14,4,0,en,en,langid,neutral,[],[],[],weak,0,0.65
14c64d1e-4e2d-49e8-b54a-e643729f8813,opay,ng,2022,2022-10-28 22:36:46,5,0,en,en,langid,positive,"[""transaction speed""]",[],[],weak,0,1.0
d55be54f-0310-4a25-8773-9a06aeb2b69a,opay,ng,2024,2024-06-30 12:11:45,5,2,en,en,langid,mixed,"[""reliability"", ""ease_of_use""]","[""limited features""]","[""diaspora remittance""]",strong,1,0.7
5a47cdef-37a8-4b21-b1b0-c2c932252035,opay,ng,2023,2023-02-13 11:37:41,5,0,en,en,langid,positive,"[""ease_of_use"", ""reliability""]",[],[],weak,0,1.0
0d14fcc9-bfcf-49c7-8e63-5f6f154a6547,opay,ng,2020,2020-01-01 19:31:47,5,0,en,en,langid,positive,"[""ease_of_use""]",[],[],weak,0,1.0
0a9391fe-691a-46bf-983b-f58ac3a768e5,opay,ng,2022,2022-10-17 00:19:08,5,0,en,en,langid,neutral,[],"[""limited features""]","[""diaspora remittance""]",moderate,1,0.6
5e58f555-0445-4603-bf3a-9056d5f7ec47,opay,ng,2024,2024-09-18 14:31:03,5,0,en,en,langid,positive,"[""low fees"", ""transaction speed"", ""reliability""]",[],[],strong,0,1.0
96bcaeda-87b0-4231-9438-dd2e9ea1b1c6,opay,ng,2020,2020-06-09 09:08:38,5,0,en,en,langid,positive,"[""reliability"", ""ease_of_use""]",[],[],weak,0,1.0
acf8ee19-88b2-4cbc-aeeb-d4011b32969a,opay,ng,2021,2021-07-19 23:43:30,5,0,en,en,langid,positive,"[""reliability"", ""ease_of_use""]",[],[],weak,0,1.0
5125d30c-8506-4c58-a6e3-1a6741709098,opay,ng,2022,2022-08-20 10:37:11,5,0,en,en,langid,positive,"[""ease_of_use""]",[],[],weak,0,1.0
e813b5d9-5c16-488c-bf58-86e16bc844e5,opay,ng,2019,2019-11-11 06:36:40,5,0,en,en,langid,positive,"[""reliability"", ""ease_of_use""]",[],[],weak,0,1.0
55978a6a-fc8e-4655-ae25-31b67ff6e810,opay,ng,2024,2024-06-17 12:38:53,4,0,en,en,langid,positive,[],[],[],weak,0,1.0
af503801-8bac-47e1-b3d5-a04e9fe2d494,opay,ng,2022,2022-09-23 03:57:31,3,0,en,en,langid,negative,[],"[""poor customer service"", ""failed transactions""]",[],none,2,0.1
faa85003-7c51-403d-a3ff-f952546c94ca,opay,ng,2022,2022-05-11 09:50:12,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
64bd6035-512b-44dd-92bf-2846386bc633,opay,ng,2024,2024-10-11 14:52:03,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
3e38cb32-778c-4439-b168-527306afc548,opay,ng,2024,2024-06-06 03:51:56,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
a37807a0-7671-4f18-8650-b3e3056c8f58,opay,ng,2023,2023-05-29 10:44:11,5,0,en,en,langid,positive,"[""ease of use""]",[],[],none,0,0.7
c6fd5efe-59e4-421c-9414-25bb552cf671,opay,ng,2021,2021-04-01 15:51:14,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
96ca2862-72e9-4b26-8972-6b664da1fbf2,opay,ng,2024,2024-08-03 14:56:39,5,0,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
a4b5ac52-36e6-4ace-abb6-6e5e94186b38,opay,ng,2024,2024-05-01 09:25:10,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
5c20cc27-a9b9-495a-b4c0-b44e6cc7a3e5,opay,ng,2023,2023-02-16 14:47:12,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
39e4507f-357a-4fb7-8148-e2fc2f63182c,opay,ng,2024,2024-09-11 14:11:55,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
5c2edcc3-ac28-4bc8-8429-d2742e55c8eb,opay,ng,2019,2019-12-09 03:56:58,5,0,en,en,langid,positive,[],[],[],none,0,0.7
87692de8-9aef-4b4e-b066-451b73998a73,opay,ng,2024,2024-09-08 11:51:17,5,0,en,en,langid,positive,"[""transaction speed"", ""low fees""]",[],[],moderate,0,1.0
3c99b630-fcdc-4445-a937-10fc9ae2ad53,opay,ng,2022,2022-10-08 18:06:33,2,1,en,en,langid,positive,"[""low fees""]",[],[],moderate,0,1.0
09eb8755-f4e8-4873-a5dd-a40f7b837a03,opay,ng,2019,2019-12-05 11:10:10,2,0,en,en,langid,negative,[],"[""security concerns"", ""poor customer service"", ""failed transactions""]","[""trust issues""]",none,3,0.05
89e3e7d1-8e1c-4d8c-9487-11820a14de3b,opay,ng,2022,2022-07-10 14:13:13,1,0,en,en,langid,negative,[],"[""failed transactions""]",[],none,1,0.15
e78e6bb3-2d59-464a-b454-13c333937ec1,opay,ng,2024,2024-08-25 00:08:53,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
7780b160-48a0-4406-aeac-ea64bda670bc,opay,ng,2023,2023-11-16 19:06:24,5,0,en,en,locale_lowconf,positive,[],[],[],weak,0,1.0
2092f885-70fa-4152-94c6-2cc28e11ef5b,opay,ng,2024,2024-05-27 08:15:01,4,0,en,en,langid,mixed,"[""ease of use""]","[""limited features""]",[],moderate,1,0.7
b187956f-b3dd-4b6b-ac5c-1c26f370ed86,opay,ng,2023,2023-02-10 19:25:36,4,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],weak,0,1.0
f146f355-60b5-44d1-a514-3e7bcc51064e,opay,ng,2024,2024-02-23 10:11:17,5,0,en,en,locale_short,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
0707f9ef-a18d-4de3-8f63-0cba193e857e,opay,ng,2022,2022-11-29 10:59:26,3,0,en,en,langid,mixed,[],"[""limited features""]",[],none,1,0.4
0bbb255d-40fb-4883-b92b-e547a5e8a62a,opay,ng,2023,2023-08-27 09:12:25,5,3,en,en,langid,positive,"[""ease of use"", ""transaction speed"", ""reliability""]",[],[],moderate,0,1.0
2b1e2b07-5002-44a2-9540-8c764bb4b929,opay,ng,2019,2019-12-01 09:27:02,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
7fe51cc5-26f6-4a51-ae87-f3ca3a568848,opay,ng,2024,2024-06-26 17:45:32,5,0,en,en,locale_short,positive,"[""ease of use""]",[],[],weak,0,1.0
060a6648-b093-4c88-9d11-778ebf9502a9,opay,ng,2023,2023-12-10 14:01:47,1,0,en,en,langid,positive,"[""reliability""]",[],[],moderate,0,1.0
d7d7b4b9-e2b4-42c7-9faf-65c0004060be,opay,ng,2024,2024-05-28 07:56:27,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
5ea13f76-5a11-441c-a895-1bd566067ca8,opay,ng,2020,2020-12-19 03:33:43,5,0,en,en,langid,positive,"[""ease of use"", ""low fees""]",[],[],moderate,0,1.0
964727e0-a943-4ab3-856f-f7bd5beef51d,opay,ng,2024,2024-08-04 13:58:21,5,0,en,en,langid,positive,"[""ease of use"", ""merchant payments"", ""access without bank""]",[],[],strong,0,1.0
8ae0a3ce-2bbf-4441-8d62-d69122994a8a,opay,ng,2024,2024-02-10 03:00:49,5,0,en,en,langid,neutral,[],[],[],none,0,0.35
1fc8129c-48c0-434d-82f8-4f5b4decdac3,opay,ng,2023,2023-11-11 10:47:09,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
3288a9e6-4f10-42b8-91af-9ef4a0069e4c,opay,ng,2023,2023-12-05 13:39:20,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
82220148-2a79-43cf-aebc-c8e13518dd14,opay,ng,2022,2022-05-17 05:50:07,5,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],moderate,0,1.0
f3dc90bc-8614-4d58-97df-e57adaeda55f,opay,ng,2024,2024-12-11 17:41:11,5,0,en,en,langid,mixed,"[""ease of use""]",[],[],weak,0,0.75
b812bcd2-e83d-41f6-9c20-ebd6bd652ec8,opay,ng,2024,2024-08-02 11:54:25,5,0,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
55ff7cd0-e8b8-4723-bf07-6fa27752fd1a,opay,ng,2023,2023-12-09 10:19:26,5,0,en,en,langid,positive,"[""transaction speed"", ""security concerns"", ""low fees"", ""access without bank"", ""reliability""]","[""high fees"", ""trust issues"", ""security concerns""]","[""trust issues"", ""cash preference""]",strong,3,0.85
e1204f2f-be15-440c-8244-4f9652aaf3b5,opay,ng,2020,2020-06-08 13:25:18,5,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],moderate,0,1.0
b83ab945-bd59-48af-8e8a-bcf8afbdbeb0,opay,ng,2022,2022-05-31 11:58:01,1,0,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
6036d19b-f47b-420f-9baf-d58880bcedeb,opay,ng,2019,2019-12-08 10:47:48,4,0,en,en,langid,mixed,[],"[""app crashes"", ""failed transactions""]",[],none,2,0.35
bd732363-cb25-47a7-b05c-b9376afd62e9,opay,ng,2021,2021-09-11 21:19:01,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
8fb43c06-c4e8-41af-8558-879125399301,opay,ng,2022,2022-08-31 12:50:28,5,0,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],weak,0,1.0
61087de7-c907-4ae4-b93a-3267c84e9516,opay,ng,2024,2024-09-22 10:27:53,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
31069021-442c-4e8c-9ba7-919ddcf53029,opay,ng,2024,2024-09-14 11:46:00,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
2e62f215-05d1-4df5-851c-13ca6bd31cf0,opay,ng,2024,2024-08-23 18:16:28,4,0,en,en,langid,mixed,"[""ease of use"", ""merchant payments"", ""access without bank""]","[""kyc verification""]",[],moderate,1,0.7
e13dca7a-28a0-4de5-af37-c7a8ffc303c9,opay,ng,2023,2023-04-24 14:30:17,5,0,en,en,locale_lowconf,positive,"[""ease of use""]",[],[],weak,0,1.0
d4bab785-0612-4ef2-bedf-b097553bf6e6,opay,ng,2019,2019-11-25 06:09:35,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
31d4b054-ad96-4748-a0b1-dd1ed2bf62a5,opay,ng,2023,2023-02-02 20:51:59,5,0,en,en,locale_short,positive,"[""ease of use""]",[],[],weak,0,1.0
fa931558-744b-4bdc-8f76-4898924aa38d,opay,ng,2020,2020-01-15 11:50:54,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
6c347ec0-9d5e-456f-bee9-199e11da2ffe,opay,ng,2022,2022-05-12 19:31:47,5,0,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],weak,0,1.0
4279ee73-cbb1-4e64-8284-f6494221ffbc,opay,ng,2024,2024-07-25 16:49:23,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],weak,0,1.0
7e685aef-063c-490b-8b39-51f88824bcc1,opay,ng,2024,2024-08-01 10:00:03,4,0,en,en,langid,positive,"[""transaction speed"", ""reliability"", ""ease of use""]",[],[],weak,0,1.0
98777f25-bf08-429e-84f3-95552bb3262c,opay,ng,2024,2024-02-22 14:08:16,5,0,en,en,langid,positive,"[""merchant payments"", ""ease of use""]",[],[],weak,0,1.0
67079407-46ec-47b8-83d0-50c1ba7290d1,opay,ng,2022,2022-09-02 22:35:24,1,0,en,en,langid,mixed,[],"[""poor customer service"", ""limited features"", ""failed transactions""]",[],weak,3,0.6
ee8ffc3c-49d0-4707-a553-c913a22a7bb7,opay,ng,2020,2020-07-14 05:28:54,5,1,en,en,langid,positive,"[""ease of use"", ""access without bank"", ""wide agent network""]",[],"[""rural usage""]",strong,0,1.0
6fb0fa9c-264f-4df1-b8a9-3f73d047a8ea,opay,ng,2023,2023-04-12 05:34:58,3,6,en,en,langid,negative,[],"[""failed transactions"", ""poor customer service""]","[""trust issues""]",weak,2,0.4
8a45daaf-d4e3-4732-bb76-e8e6e1cc4c39,opay,ng,2024,2024-12-26 21:32:58,5,18,en,en,langid,positive,"[""reliability"", ""ease of use"", ""security concerns""]",[],"[""trust issues""]",moderate,0,1.0
ad633e15-2401-4f21-bbc3-eedf848ff878,opay,ng,2024,2024-07-30 13:33:31,4,0,en,en,langid,positive,"[""ease of use"", ""merchant payments""]",[],"[""cash preference""]",weak,0,1.0
19c124ee-42ce-443d-bebb-9ec0dcd44d46,opay,ng,2024,2024-11-21 19:54:59,5,0,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],weak,0,1.0
4830b923-980a-4928-9f9c-580c25dc0b82,opay,ng,2023,2023-04-13 23:37:19,5,0,en,en,locale_lowconf,positive,"[""ease of use""]",[],[],weak,0,1.0
77c19a3a-0cb1-4ac7-8f2b-d4637d2ba8b7,opay,ng,2024,2024-09-27 07:15:30,5,0,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
e914f0ef-6cd6-4c61-8430-a9f1f28c29c4,opay,ng,2024,2024-03-14 10:18:47,5,0,en,en,locale_short,positive,"[""ease of use""]",[],[],none,0,0.7
c109a397-253a-47f6-8439-044ee850e78b,opay,ng,2024,2024-05-15 08:58:15,4,0,en,en,langid,positive,"[""ease of use"", ""access without bank""]",[],[],strong,0,1.0
8a8abd77-a5e0-4153-9212-104c77d28dcb,opay,ng,2019,2019-11-04 06:35:20,5,0,en,en,langid,positive,"[""ease of use""]",[],[],none,0,0.7
25b3beb3-9e26-4688-bc8a-1d19ae272538,opay,ng,2024,2024-06-11 08:43:02,5,0,en,en,langid,positive,"[""24h availability"", ""reliability""]",[],[],weak,0,1.0
57e6d190-dd2a-4688-af9c-781ebdbd2479,opay,ng,2020,2020-06-27 00:32:59,1,0,en,en,langid,negative,[],"[""poor customer service""]",[],none,1,0.15
9502179e-9e3a-41b8-9909-b1f61057178a,opay,ng,2024,2024-09-11 09:14:49,5,0,en,en,langid,positive,"[""access without bank"", ""ease of use""]",[],[],moderate,0,1.0
96d2750c-94ea-48ad-a0ac-04bafd97dd94,opay,ng,2024,2024-01-31 22:10:57,1,0,en,en,langid,negative,[],"[""app crashes""]",[],none,1,0.15
873f9b50-65b4-449e-8e62-e87770159dc9,opay,ng,2023,2023-04-30 11:48:39,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],none,0,0.7
67b49f87-93e3-4b67-a130-401c5ae717fd,opay,ng,2022,2022-09-08 08:57:15,4,0,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],weak,0,1.0
47b5e764-48fe-41a0-842e-d8bced44dc33,opay,ng,2019,2019-09-24 13:15:20,5,0,en,en,langid,positive,"[""low fees"", ""ease of use""]",[],[],weak,0,1.0
3fabff43-d7c2-4639-9a57-4f855f9f9850,opay,ng,2022,2022-11-19 00:54:23,5,0,en,en,langid,positive,"[""ease of use""]",[],[],none,0,0.7
a0d881bd-456d-4ab2-a354-29aa17839363,opay,ng,2023,2023-04-14 16:21:36,4,0,en,en,langid,positive,"[""transaction speed"", ""access without bank""]",[],[],moderate,0,1.0
28ca69d7-7a00-4910-ab7c-182f9ffa278c,opay,ng,2022,2022-12-13 14:04:24,1,0,en,en,langid,negative,[],"[""poor customer service"", ""failed transactions""]",[],none,2,0.1
1c8a9302-6f5f-42c6-9524-330b28e11ca1,opay,ng,2023,2023-03-11 06:32:34,5,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],weak,0,1.0
f9060b73-8374-41b1-b7ee-5e2531aab8da,opay,ng,2024,2024-01-22 19:01:49,5,0,en,en,langid,positive,"[""ease of use""]",[],[],none,0,0.7
04bc33bb-43f4-4e6a-b32f-29e414c1f843,opay,ng,2023,2023-11-14 16:02:00,5,0,en,en,locale_lowconf,positive,"[""ease of use""]",[],[],weak,0,1.0
1a18ab22-d09c-4f2f-bedd-28e04214726d,opay,ng,2024,2024-05-21 18:44:46,5,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],weak,0,1.0
316410d5-09c8-470c-97e5-efb08916d6a9,opay,ng,2023,2023-12-06 23:53:33,5,0,en,en,langid,positive,"[""ease of use""]",[],[],none,0,0.7
124df23b-6fcf-449c-ac1f-5461f3659c51,opay,ng,2022,2022-07-07 16:15:00,5,0,en,en,langid,positive,"[""ease of use"", ""merchant payments""]",[],[],moderate,0,1.0
4316d632-4b61-4b8c-8472-ad48af5bc360,opay,ng,2023,2023-12-20 20:56:01,4,0,en,en,langid,positive,"[""reliability"", ""access without bank""]",[],[],moderate,0,1.0
f38eebba-fc0d-478a-b58d-6a4f25fbbf98,opay,ng,2024,2024-08-19 08:18:08,4,0,en,en,langid,mixed,"[""transaction speed""]","[""poor customer service"", ""kyc verification""]",[],moderate,2,0.65
4c78ea80-dd94-4b39-ad24-467a2f714dfb,opay,ng,2024,2024-11-24 12:34:15,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
99259ba4-3bb7-4d80-ba12-25b7eed9d857,opay,ng,2024,2024-09-23 18:54:25,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
a42399f3-c359-4659-8e0c-51d9bbc89a2c,opay,ng,2024,2024-01-10 14:45:22,3,0,en,en,langid,negative,[],"[""slow loading""]",[],none,1,0.15
8ef24598-9098-44eb-a792-1d788b19ada0,opay,ng,2023,2023-12-15 12:54:52,1,0,en,en,langid,mixed,[],"[""poor customer service"", ""security concerns""]","[""trust issues""]",none,2,0.35
cbc6c05c-2680-45c9-a935-b0e449bbf2ba,opay,ng,2024,2024-11-05 12:38:27,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
618a290f-aadd-456d-88c3-802dd245f156,opay,ng,2024,2024-08-22 20:41:02,5,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],moderate,0,1.0
45099bde-042f-4066-8567-60c3b84cdbd1,opay,ng,2024,2024-04-19 21:29:14,5,0,en,en,locale_lowconf,positive,[],[],[],weak,0,1.0
cefc56d0-addf-4c50-af85-c3ff05ffdc8c,opay,ng,2024,2024-12-18 04:42:06,4,0,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],moderate,0,1.0
b7b646a2-9a97-4973-9594-ae02d27a067a,opay,ng,2023,2023-09-24 04:19:19,1,0,en,en,langid,positive,[],[],[],weak,0,1.0
e6e74a56-2ee5-4ea5-a811-2f4d53bb2138,opay,ng,2020,2020-01-04 14:11:58,5,0,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
43f8c14c-5324-4f6c-be3f-a76f92107163,opay,ng,2022,2022-12-24 11:19:31,5,1,en,en,langid,mixed,[],"[""limited features""]","[""diaspora remittance""]",strong,1,0.7
8a1dc01f-86a5-46a5-a950-5d4913067936,opay,ng,2022,2022-03-17 11:55:03,5,0,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
863a4bba-d492-4a0d-b84f-cdbd89708155,opay,ng,2023,2023-05-19 08:34:53,5,0,en,en,langid,positive,"[""reliability"", ""transaction speed""]",[],[],weak,0,1.0
e57fe4c2-235a-44c7-9d84-8faf4617e73e,opay,ng,2024,2024-06-03 22:05:48,5,0,en,en,langid,positive,"[""access without bank""]",[],[],strong,0,1.0
52a152dc-ed4d-4c77-9546-ac5de97ecb93,opay,ng,2023,2023-07-26 06:58:14,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
0eb9cc64-883d-4c73-9288-ef4661ab20f5,opay,ng,2023,2023-09-07 12:22:35,3,0,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
60223451-67fd-4ade-8406-12305b234724,opay,ng,2023,2023-09-18 22:10:34,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
4d6b4287-0142-4350-beac-aa16ffa6459c,opay,ng,2022,2022-01-26 01:45:02,3,0,en,en,langid,negative,[],"[""failed transactions""]",[],strong,1,0.45
63301c6f-b259-495b-8ded-e0151a0bd1ad,opay,ng,2024,2024-07-28 14:33:51,1,0,en,en,langid,negative,[],"[""security concerns""]","[""trust issues""]",none,1,0.15
9bbfeb88-eee2-406e-bf78-b8c39b735ce7,opay,ng,2023,2023-11-10 08:32:31,5,0,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
4f65b9e9-2d2d-47fb-8c8c-b1504cc20b51,opay,ng,2023,2023-08-10 10:14:23,5,0,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
ea6e296b-0a69-4045-8803-0d3a2a58b83e,opay,ng,2023,2023-09-11 11:02:15,5,0,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
01b61158-2990-4ea0-8578-7e293ea23402,opay,ng,2021,2021-10-04 10:26:18,4,0,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
1b353ae1-7159-49f7-ab0b-24d4e09cb933,opay,ng,2023,2023-06-04 07:24:16,5,0,en,en,langid,positive,"[""transaction speed"", ""ease of use"", ""reliability""]",[],[],strong,0,1.0
89811a16-fab1-49d3-a1b8-c654975e8cc7,opay,ng,2024,2024-02-01 13:59:06,1,0,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
6912349a-45cb-4a68-a801-dd4cc3e0fa54,opay,ng,2024,2024-09-12 11:54:40,5,0,en,en,langid,positive,"[""transaction speed"", ""reliability"", ""ease of use""]",[],[],strong,0,1.0
faf28b71-f4ec-4392-8824-24c774c98bf3,opay,ng,2023,2023-09-16 09:08:51,5,0,en,en,locale_short,positive,"[""ease of use""]",[],[],weak,0,1.0
3839d62f-0c14-483b-a779-0b0f20837101,opay,ng,2023,2023-09-05 22:16:42,5,0,en,en,langid,positive,"[""transaction speed"", ""ease of use"", ""reliability""]",[],[],strong,0,1.0
47d51c5c-41f1-4de7-8bf1-22082a7bc6a1,opay,ng,2024,2024-12-22 19:27:34,5,1,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
ce8ee34c-7c4c-4a14-a8ab-1951e3f1fa71,opay,ng,2024,2024-09-12 12:16:11,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],strong,0,1.0
50d4297d-13e5-4da4-9b65-4c714be939d5,opay,ng,2023,2023-03-25 06:13:12,5,0,en,en,langid,negative,[],"[""failed transactions""]",[],none,1,0.15
857db68e-fda4-4371-9a5e-95c1a227a7f2,opay,ng,2023,2023-05-18 19:23:47,5,0,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
98f1b778-248e-4f11-85bf-c4f4dc7a4702,opay,ng,2022,2022-05-17 00:04:40,5,0,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],strong,0,1.0
9cbd924b-3548-45f3-a584-fb0f713446ad,opay,ng,2022,2022-05-11 13:17:07,5,0,en,en,langid,positive,"[""low fees"", ""ease of use""]",[],[],strong,0,1.0
bc57ba26-2a99-4a7b-9b93-e7b16f44e23a,opay,ng,2024,2024-01-13 12:39:11,5,0,en,en,langid,positive,"[""reliability"", ""poor customer service""]",[],[],strong,0,1.0
2b58f4b1-f352-4bd0-a635-71d4487f72e2,opay,ng,2024,2024-05-23 17:19:43,1,0,en,en,langid,negative,[],"[""kyc verification"", ""failed transactions"", ""network connectivity""]",[],none,3,0.05
cd9ab6dd-859c-413b-91cc-0bd6a354f766,opay,ng,2023,2023-06-29 14:37:43,5,0,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],strong,0,1.0
37afb6f8-b3ba-48b4-b153-0303338cd979,opay,ng,2019,2019-10-21 13:39:17,5,0,en,en,locale_lowconf,positive,"[""ease of use""]",[],[],moderate,0,1.0
040e10a4-5310-47ee-8cb8-5b888ab22428,opay,ng,2024,2024-02-23 10:42:11,5,0,en,en,langid,positive,"[""transaction speed"", ""reliability"", ""ease of use""]",[],[],strong,0,1.0
4787e69d-7e0b-4676-9f6a-08d53d199775,opay,ng,2024,2024-03-10 10:07:41,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
06aa9207-283c-4452-95c2-d99408800071,opay,ng,2023,2023-08-06 19:01:44,1,0,en,en,langid,negative,[],"[""failed transactions"", ""poor customer service""]",[],none,2,0.1
a49d73a3-de9b-457c-9671-f44a720dbaef,opay,ng,2024,2024-10-22 19:26:08,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
19166b17-f1fa-48ef-9d0e-b3cdb8342d8f,opay,ng,2023,2023-10-19 21:07:56,5,0,en,en,langid,positive,"[""reliability""]",[],[],moderate,0,1.0
c8a2634f-3554-4297-9c33-380aee39749b,opay,ng,2023,2023-06-15 19:41:47,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
f31e57a7-4924-4308-9141-9c44a494f1c1,opay,ng,2023,2023-06-06 09:26:36,1,0,en,en,langid,positive,[],[],[],weak,0,1.0
8a647e5a-ff5a-4e2b-8c0d-9fb4adcc75be,opay,ng,2024,2024-03-29 07:34:08,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
788686e1-4020-4a35-9c5d-bdae5c20574e,opay,ng,2024,2024-02-22 08:39:36,5,0,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
cdcf3db7-c79f-44b3-b503-f139a576ec09,opay,ng,2023,2023-09-20 13:55:42,5,1,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
1326b570-c6b3-4935-8d3a-6b9002edc6f1,opay,ng,2024,2024-08-18 22:59:21,5,0,en,en,langid,positive,[],[],[],weak,0,1.0
4f30d723-c88c-43da-afe2-aca7159293a3,opay,ng,2019,2019-10-16 19:48:04,3,0,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],moderate,0,1.0
